id,is_softdev,is_first_softdev_job,months_jobsearch,work_pref,career_fullstack,career_backend,career_frontend,career_mobdev,career_devops,career_datasci,career_teach,career_qa,career_ux,career_prodm,career_gamedev,career_infosec,career_dataeng,career_other,job_start,salary_frstjob,loc_pref,will_reloc,code_goal,code_goal_other,rsrc_fcc,rsrc_mdn,rsrc_stack,rsrc_edx,rsrc_coursera,rsrc_khan,rsrc_pluralsight,rsrc_codecademy,rsrc_udacity,rsrc_udemy,rsrc_codewars,rsrc_treehouse,rsrc_HackerRank,rsrc_fem,rsrc_lynda,rsrc_egghead,rsrc_csstricks,rsrc_other,codeevent_fcc,codeevent_hckathon,codeevent_conf,codeevent_wrkshp,codeevent_startupwknd,codeevent_nodeschool,codeevent_wwc,codeevent_gdi,codeevent_coderdojo,codeevent_meetupcom,codeevent_railsbridge,codeevent_gamejam,codeevent_railsgrl,codeevent_djangogrl,codeevent_wkndbootcmp,codeevent_other,codepodcast_fcc,codepodcast_codenewbie,codepodcast_changelog,codepodcast_sed,codepodcast_jsjabber,codepodcast_syntax,codepodcast_ltcwm,codepodcast_fullstckrad,codepodcast_frntendhh,codepodcast_codeblck,codepodcast_sts,codepodcast_devtea,codepodcast_prgthrdwn,codepodcast_gkspk,codepodcast_hanselmins,codepodcast_tlkpython,codepodcast_rubyrogues,codepodcast_codepen,codepodcast_ser,codepodcast_other,codeyt_mit,codeyt_fcc,codeyt_comphile,codeyt_devtips,codeyt_csdojo,codeyt_engtruth,codeyt_learncode,codeyt_lvluptuts,codeyt_fff,codeyt_ct360,codeyt_codetrain,codeyt_drkbanas,codeyt_simplilrn,codeyt_bulldog,codeyt_mozilla,codeyt_googledev,codeyt_other,hrs_study,months_code,bootcamp_attend,bootcamp_name,boothcamp_finish,boothcamp_loan,boothcamp_recommend,amt_spent_code,age,gender,gender_other,citizenship,residence,rsdnce_pop,is_etnic_grp,speaking_lang,degree,major,marital,has_financial_dep,has_chldren,num_children,is_spprt_relative,has_debt,has_mortgage,amt_mortgage,has_studloan,amt_studloan,employmnt_stat,employmnt_stat_other,field,lastyr_income,workperday_min,is_underemployed,served_military,has_disability_bnft,has_internet,ts_start,ts_end,network_id
78b079f99ac97943d3eb03be132e769b,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,0,NA,NA,NA,NA,200,32,Male,NA,Nigeria,Malaysia,more than 1 million,1,English,associate's degree,Business Administration,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,1,2018-09-22T18:46:43Z,2018-09-22T18:54:57Z,39fd0222fb
60d773687463854ec9de9effae9373e5,0,NA,NA,work for a medium-sized company,NA,1,1,NA,NA,1,NA,1,NA,NA,1,1,1,NA,I haven't decided,NA,no preference,0,As a hobby,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,NA,NA,NA,NA,0,32,Female,NA,NA,NA,"less than 100,000",0,English,bachelor's degree,History,married or domestic partnership,1,0,0,0,1,0,NA,1,NA,Employed for wages,NA,office and administrative support,34000,15 to 29 minutes,1,0,0,1,2018-09-22T18:01:32Z,2018-09-22T18:33:22Z,c20e8cc33e
d171976dedb67d1874a98fb6d5061b56,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,25,Male,NA,Russia,Russia,"between 100,000 and 1 million",0,Russian,bachelor's degree,Economics,"single, never married",1,0,0,1,0,NA,NA,NA,NA,Employed for wages,NA,finance,4500,15 to 29 minutes,1,0,0,1,2018-09-22T18:27:47Z,2018-09-22T18:32:18Z,53054e84cc
bf7d702dd4c40744123e100083d470d8,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Attended None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Listened None,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,0,NA,NA,NA,NA,0,32,Male,NA,Pakistan,Pakistan,"between 100,000 and 1 million",0,Urdu,"professional degree (MBA, MD, JD, etc.)",Finance,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,education,1740,15 to 29 minutes,0,0,0,1,2018-09-22T05:49:19Z,2018-09-22T06:03:20Z,224dd1d9f3
0d7e9a5e8d0a492fe84d1b1703e4c97c,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,NA,0,61,Male,NA,United States of America,United States of America,"less than 100,000",0,English,"some college credit, no degree",NA,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Self-employed freelancer,NA,NA,NA,I work from home,0,0,0,1,2018-09-22T04:27:03Z,2018-09-22T04:30:12Z,d8718d3978
d592734fe78390a4a654e66d64502b6f,0,NA,NA,work for a government,NA,NA,1,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,more than 12 months from now,45000,no preference,0,To change careers,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0,0,NA,NA,NA,NA,10,25,Female,NA,United States of America,United States of America,"between 100,000 and 1 million",1,Spanish,bachelor's degree,History,"single, never married",1,0,0,1,1,0,NA,0,NA,Employed for wages,NA,office and administrative support,38000,30 to 44 minutes,1,0,0,0,2018-09-22T04:04:22Z,2018-09-22T04:10:28Z,f6e4aed71e
c8ff34d262e9cabbf0736c3508bd9d1f,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,20,Female,NA,"Netherlands (Holland, Europe)","Netherlands (Holland, Europe)","between 100,000 and 1 million",0,Dutch,"some college credit, no degree",Computer and Information Studies,married or domestic partnership,1,0,0,1,1,0,NA,1,1635958,NA,Student(Different Subject),NA,NA,NA,NA,0,0,1,2018-09-21T22:39:40Z,2018-09-21T22:53:48Z,0ac6cb0ec3
be87dfce0b22affdba69eb4a516ffbce,0,NA,NA,work for a multinational corporation,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Within the next 6 months,16000,in an office with other developers,1,To change careers,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,Traversy Media,20,1,0,NA,NA,NA,NA,50,30,Male,NA,Russia,Russia,more than 1 million,0,Russian,bachelor's degree,Mathematics,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,health care,31000,45 to 60 minutes,0,0,0,1,2018-09-21T17:55:38Z,2018-09-21T18:03:57Z,a037d21469
2c8ac6f252a4890ad455cc82a6e5d6a7,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,NA,NA,NA,0,14,Male,NA,Macedonia,Macedonia,"less than 100,000",1,Albanian,no high school (secondary school),NA,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Not working and not looking for work,NA,NA,NA,NA,NA,0,0,1,2018-09-21T16:37:25Z,2018-09-21T16:41:28Z,f31d4ed2f3
5cd21430968be16a2e4ffe58deb76534,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,4,1,0,NA,NA,NA,NA,250,38,Male,NA,India,India,more than 1 million,1,English,bachelor's degree,Marketing,married or domestic partnership,1,0,0,0,1,1,40000,0,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,1,2018-09-21T15:42:47Z,2018-09-21T15:48:18Z,39f3847772
f32b445a4a85affcbd3c34f0569bffc1,0,NA,NA,work for a medium-sized company,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,I haven't decided,35000,no preference,1,To change careers,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,33,Male,NA,United States of America,United States of America,"less than 100,000",0,English,"some college credit, no degree",English,married or domestic partnership,1,0,0,0,1,0,NA,1,NA,Employed for wages,NA,NA,50000,15 to 29 minutes,1,0,0,0,2018-09-21T15:22:03Z,2018-09-21T15:28:11Z,3a6c2d9bd9
e548be6f35357427dae6063e4bd728b6,0,NA,NA,work for a startup,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,Within 7 to 12 months,NA,in an office with other developers,1,To change careers,NA,1,NA,1,NA,1,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,1,0,NA,NA,NA,NA,0,25,Male,NA,India,India,more than 1 million,0,Telugu,bachelor's degree,Mechanical Engineering,"single, never married",1,0,0,0,1,0,NA,0,NA,Employed for wages,NA,software development and IT,NA,Less than 15 minutes,1,0,0,1,2018-09-21T12:13:32Z,2018-09-21T12:18:32Z,af6c0d4b85
6d6a72fd76732de7bd9d0ec1333e2c9a,0,NA,NA,work for a multinational corporation,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Within 7 to 12 months,22,no preference,1,To change careers,NA,1,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,6,4,0,NA,NA,NA,NA,1000,64,Male,NA,United States of America,United States of America,more than 1 million,1,English,"some college credit, no degree",Aeronautics and Aviation Technology,married or domestic partnership,1,0,0,1,0,NA,NA,NA,NA,Retired,NA,NA,NA,NA,NA,1,1,1,2018-09-21T11:16:31Z,2018-09-21T11:30:34Z,0eda7a4f95
30409737fbd7ee7c56124b0a7f972b5b,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,0,NA,NA,NA,NA,0,35,Male,NA,Nigeria,Nigeria,"between 100,000 and 1 million",0,Igbo,bachelor's degree,Psychology,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Self-employed business owner,NA,software development and IT,200,More than 60 minutes,0,0,0,0,2018-09-21T08:41:37Z,2018-09-21T08:59:26Z,8860c6830d
54ab033564603fcb26e699ace2120e1a,0,NA,NA,work for a multinational corporation,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,I'm already applying,6000,in an office with other developers,1,To change careers,NA,1,NA,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,No One,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,2,0,NA,NA,NA,NA,0,29,Male,NA,Russia,Russia,"between 100,000 and 1 million",0,Russian,no high school (secondary school),NA,married or domestic partnership,1,0,0,1,1,1,500,0,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,1,2018-09-21T04:01:53Z,2018-09-21T04:09:52Z,744fb78673
21f4c19e5d960c518a093d62495ce70e,0,NA,NA,work for a multinational corporation,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,Within the next 6 months,150000,no preference,1,To change careers,NA,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,10,0,0,NA,NA,NA,NA,0,32,Male,NA,India,India,more than 1 million,0,Hindi,bachelor's degree,Computer Science,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,software development and IT,NA,15 to 29 minutes,1,0,0,1,2018-09-21T02:54:10Z,2018-09-21T03:04:49Z,6b435e9825
210d0d47ce52cdcc72ae3d5ed51f5641,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,0,NA,NA,NA,NA,0,28,Male,NA,Ghana,Ghana,more than 1 million,0,English,bachelor's degree,Agricultural and Food Products Processing,"single, never married",1,0,0,0,1,0,NA,0,NA,Doing an unpaid internship,NA,education,1500,More than 60 minutes,1,0,0,0,2018-09-20T23:18:18Z,2018-09-20T23:28:10Z,29dfd9fff8
023e1c7893f756c1b1dd1d7a2481793a,0,NA,NA,start your own business,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,0,24,Male,NA,Colombia,Colombia,"between 100,000 and 1 million",0,Spanish,some high school,NA,"single, never married",1,0,0,0,0,NA,NA,NA,NA,Not working but looking for work,NA,NA,NA,NA,NA,0,0,0,2018-09-20T22:14:26Z,2018-09-20T22:19:30Z,6161fbb0fa
bc7f4b7a52280f31964fd8ee2c3ddee1,0,NA,NA,work for a medium-sized company,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Within the next 6 months,45000,in an office with other developers,0,To change careers,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,1,NA,NA,NA,10,1,0,NA,NA,NA,NA,2000,43,Male,NA,Finland,Finland,"less than 100,000",0,Finnish,associate's degree,Electrical and Electronics Engineering,married or domestic partnership,1,0,0,0,1,0,NA,0,NA,Employed for wages,NA,food and beverage,35000,Less than 15 minutes,1,1,0,1,2018-09-20T20:50:19Z,2018-09-20T20:56:04Z,cb4cbd4352
c3f935a21d91bf869aaa0212296ff411,0,NA,NA,work for a multinational corporation,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Within the next 6 months,100000,in an office with other developers,1,To change careers,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,0,31,Female,NA,United States of America,United States of America,more than 1 million,1,Spanish,bachelor's degree,Information Systems,"single, never married",1,0,0,1,1,1,277000,0,NA,Employed for wages,NA,software development and IT,58000,45 to 60 minutes,0,0,0,1,2018-09-20T14:02:08Z,2018-09-20T14:06:05Z,6de424b8d8
33451c4a0624e31381dd34b388dbcd2d,0,NA,NA,work for a medium-sized company,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,Within the next 6 months,50000,in an office with other developers,1,To change careers,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,0,30,Male,NA,United States of America,United States of America,"between 100,000 and 1 million",0,English,master's degree (non-professional),Engineering Mechanics,married or domestic partnership,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,architecture or physical engineering,75000,Less than 15 minutes,1,0,0,1,2018-09-20T12:32:21Z,2018-09-20T12:37:13Z,d596b94bc4
b9613d40fde2caac7ee85b3e69833723,0,NA,NA,work for a startup,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,Within 7 to 12 months,50000,from home,NA,To succeed in current career,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40,1,0,NA,NA,NA,NA,0,29,Male,NA,Mexico,Mexico,more than 1 million,0,Spanish,"professional degree (MBA, MD, JD, etc.)",Computer and Information Studies,"single, never married",1,0,0,0,1,0,NA,0,NA,Employed for wages,NA,sales,10000,I work from home,0,1,0,1,2018-09-20T06:57:29Z,2018-09-20T07:02:49Z,4c5d834ebd
2be705182c5674a6e4dbeb88078baf54,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0,0,NA,NA,NA,NA,0,44,Male,NA,United States of America,United States of America,"between 100,000 and 1 million",1,English,high school diploma or equivalent (GED),NA,married or domestic partnership,1,0,0,1,1,0,NA,0,NA,Self-employed freelancer,NA,transportation,35000,30 to 44 minutes,1,0,0,1,2018-09-20T05:52:40Z,2018-09-20T05:58:17Z,b5964a85a3
aa233547d808142d27c4ed5956ba58f6,0,NA,NA,work for a nonprofit,1,1,1,NA,NA,1,1,NA,1,1,NA,NA,1,NA,I haven't decided,NA,in an office with other developers,1,To succeed in current career,NA,1,NA,1,NA,1,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,NA,NA,NA,NA,0,32,Male,NA,United States of America,United States of America,"between 100,000 and 1 million",0,Russian,"professional degree (MBA, MD, JD, etc.)",English,"single, never married",1,0,0,1,1,1,NA,1,NA,NA,Student,NA,NA,NA,NA,0,0,1,2018-09-20T00:24:57Z,2018-09-20T00:28:03Z,bce09dc809
c866a3e801fe9955c17b114f0201209e,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0,0,NA,NA,NA,NA,0,26,Male,NA,United States of America,United States of America,"less than 100,000",0,English,"some college credit, no degree",Mathematics,married or domestic partnership,1,0,0,0,1,0,NA,1,14000,Employed for wages,NA,construction and extraction,38000,Less than 15 minutes,1,0,0,1,2018-09-20T00:06:17Z,2018-09-20T00:10:51Z,663a3ff6bb
42b315519f34fb86c17c0e892a895a53,0,NA,NA,freelance,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Did not Try,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,0,35,Male,NA,Russia,Russia,more than 1 million,0,Russian,bachelor's degree,Physiological Psychology,divorced,1,0,0,0,0,NA,NA,NA,NA,Employed for wages,NA,construction and extraction,15000,30 to 44 minutes,0,0,0,1,2018-09-19T22:12:41Z,2018-09-19T22:27:55Z,b4d5589256
